scope,stage,topic_id,topic_label,metric,value
topic,initial,3232.0,"lpart, blade segmentation, pdda, colorspace, weighting function, dda, called e_",abstract_count,8
topic,initial,3232.0,"lpart, blade segmentation, pdda, colorspace, weighting function, dda, called e_",abstract_share,1.9865757146085327e-05
topic,initial,3232.0,"lpart, blade segmentation, pdda, colorspace, weighting function, dda, called e_",selected,False
topic,initial,3233.0,"multi reactor, batch bayesian, bts red, bo algorithms, bo ts, bo, quasi convex",abstract_count,8
topic,initial,3233.0,"multi reactor, batch bayesian, bts red, bo algorithms, bo ts, bo, quasi convex",abstract_share,1.9865757146085327e-05
topic,initial,3233.0,"multi reactor, batch bayesian, bts red, bo algorithms, bo ts, bo, quasi convex",selected,False
topic,initial,3234.0,"flow maps, bound regions, cgnn, capacity allocation, maps generalised, generalised flow, linear threshold",abstract_count,8
topic,initial,3234.0,"flow maps, bound regions, cgnn, capacity allocation, maps generalised, generalised flow, linear threshold",abstract_share,1.9865757146085327e-05
topic,initial,3234.0,"flow maps, bound regions, cgnn, capacity allocation, maps generalised, generalised flow, linear threshold",selected,False
topic,initial,3235.0,"rgvq, sstag, gofa, gfm, text supervision, sa gfm, mldgg",abstract_count,8
topic,initial,3235.0,"rgvq, sstag, gofa, gfm, text supervision, sa gfm, mldgg",abstract_share,1.9865757146085327e-05
topic,initial,3235.0,"rgvq, sstag, gofa, gfm, text supervision, sa gfm, mldgg",selected,False
topic,initial,3236.0,"domain oriented, behavior gap, memcoder, guidebench, guideline following, virtual scientists, station open",abstract_count,8
topic,initial,3236.0,"domain oriented, behavior gap, memcoder, guidebench, guideline following, virtual scientists, station open",abstract_share,1.9865757146085327e-05
topic,initial,3236.0,"domain oriented, behavior gap, memcoder, guidebench, guideline following, virtual scientists, station open",selected,False
topic,initial,3237.0,"llamea, driven aad, aad, tide tuning, datapuzzle, vision explainable, optimisation heuristics",abstract_count,8
topic,initial,3237.0,"llamea, driven aad, aad, tide tuning, datapuzzle, vision explainable, optimisation heuristics",abstract_share,1.9865757146085327e-05
topic,initial,3237.0,"llamea, driven aad, aad, tide tuning, datapuzzle, vision explainable, optimisation heuristics",selected,False
topic,initial,3238.0,"eidetic, mojo, eidetic fading, memmamba, longhorn, fading memory, eidetic memory",abstract_count,8
topic,initial,3238.0,"eidetic, mojo, eidetic fading, memmamba, longhorn, fading memory, eidetic memory",abstract_share,1.9865757146085327e-05
topic,initial,3238.0,"eidetic, mojo, eidetic fading, memmamba, longhorn, fading memory, eidetic memory",selected,False
topic,initial,3239.0,"promptrefine, pretraining example, diverse demonstrations, resource indic, multitask finetuning, segments appeared, mometas",abstract_count,8
topic,initial,3239.0,"promptrefine, pretraining example, diverse demonstrations, resource indic, multitask finetuning, segments appeared, mometas",abstract_share,1.9865757146085327e-05
topic,initial,3239.0,"promptrefine, pretraining example, diverse demonstrations, resource indic, multitask finetuning, segments appeared, mometas",selected,False
topic,initial,3240.0,"beyondweb, minilongbench, lcu, kformer, carlo language, data tree, shortcut learning",abstract_count,8
topic,initial,3240.0,"beyondweb, minilongbench, lcu, kformer, carlo language, data tree, shortcut learning",abstract_share,1.9865757146085327e-05
topic,initial,3240.0,"beyondweb, minilongbench, lcu, kformer, carlo language, data tree, shortcut learning",selected,False
topic,initial,3241.0,"microstructure, sand, microstructures, grains, micro3diff, matsegnet, synthetic sand",abstract_count,8
topic,initial,3241.0,"microstructure, sand, microstructures, grains, micro3diff, matsegnet, synthetic sand",abstract_share,1.9865757146085327e-05
topic,initial,3241.0,"microstructure, sand, microstructures, grains, micro3diff, matsegnet, synthetic sand",selected,False
topic,initial,3242.0,"asqa, misinformation responses, rarg, counter misinformation, ambiguous question, calibration question, condambigqa",abstract_count,8
topic,initial,3242.0,"asqa, misinformation responses, rarg, counter misinformation, ambiguous question, calibration question, condambigqa",abstract_share,1.9865757146085327e-05
topic,initial,3242.0,"asqa, misinformation responses, rarg, counter misinformation, ambiguous question, calibration question, condambigqa",selected,False
topic,initial,3243.0,"zen, relatively free, transition classifier, free word, sharing transition, parsers related, enhanced gram",abstract_count,8
topic,initial,3243.0,"zen, relatively free, transition classifier, free word, sharing transition, parsers related, enhanced gram",abstract_share,1.9865757146085327e-05
topic,initial,3243.0,"zen, relatively free, transition classifier, free word, sharing transition, parsers related, enhanced gram",selected,False
topic,initial,3244.0,"gospa, graph gospa, gospa metric, metric family, copt, wl distance, otc wl",abstract_count,8
topic,initial,3244.0,"gospa, graph gospa, gospa metric, metric family, copt, wl distance, otc wl",abstract_share,1.9865757146085327e-05
topic,initial,3244.0,"gospa, graph gospa, gospa metric, metric family, copt, wl distance, otc wl",selected,False
topic,initial,3245.0,"locust, geo2vec, leaf wetness, nitrogen stress, nitrogen, wetness, archaeological sites",abstract_count,8
topic,initial,3245.0,"locust, geo2vec, leaf wetness, nitrogen stress, nitrogen, wetness, archaeological sites",abstract_share,1.9865757146085327e-05
topic,initial,3245.0,"locust, geo2vec, leaf wetness, nitrogen stress, nitrogen, wetness, archaeological sites",selected,False
topic,initial,3246.0,"event network, modal expressions, topological channel, modality detection, language drift, syntax guided, task adapters",abstract_count,8
topic,initial,3246.0,"event network, modal expressions, topological channel, modality detection, language drift, syntax guided, task adapters",abstract_share,1.9865757146085327e-05
topic,initial,3246.0,"event network, modal expressions, topological channel, modality detection, language drift, syntax guided, task adapters",selected,False
topic,initial,3247.0,"product images, generated product, mixsyn, automatic scene, secondary painting, ttt, diffusion reference",abstract_count,8
topic,initial,3247.0,"product images, generated product, mixsyn, automatic scene, secondary painting, ttt, diffusion reference",abstract_share,1.9865757146085327e-05
topic,initial,3247.0,"product images, generated product, mixsyn, automatic scene, secondary painting, ttt, diffusion reference",selected,False
topic,initial,3248.0,"separation power, digraf, ntks, gne, tensor language, wl tests, power gnns",abstract_count,8
topic,initial,3248.0,"separation power, digraf, ntks, gne, tensor language, wl tests, power gnns",abstract_share,1.9865757146085327e-05
topic,initial,3248.0,"separation power, digraf, ntks, gne, tensor language, wl tests, power gnns",selected,False
topic,initial,3249.0,"synthetic parallel, nmt, thumt, nmt models, robustness nmt, repaired synthetic, thumt open",abstract_count,8
topic,initial,3249.0,"synthetic parallel, nmt, thumt, nmt models, robustness nmt, repaired synthetic, thumt open",abstract_share,1.9865757146085327e-05
topic,initial,3249.0,"synthetic parallel, nmt, thumt, nmt models, robustness nmt, repaired synthetic, thumt open",selected,False
topic,initial,3250.0,"advpicker, language haitao, english ewondo, ewondo, nes text, haitao, haitao liu",abstract_count,8
topic,initial,3250.0,"advpicker, language haitao, english ewondo, ewondo, nes text, haitao, haitao liu",abstract_share,1.9865757146085327e-05
topic,initial,3250.0,"advpicker, language haitao, english ewondo, ewondo, nes text, haitao, haitao liu",selected,False
topic,initial,3251.0,"as2, adverbials, temporal adverbials, longeval, answer selection, answer sentence, subtask rank",abstract_count,8
topic,initial,3251.0,"as2, adverbials, temporal adverbials, longeval, answer selection, answer sentence, subtask rank",abstract_share,1.9865757146085327e-05
topic,initial,3251.0,"as2, adverbials, temporal adverbials, longeval, answer selection, answer sentence, subtask rank",selected,False
topic,initial,3252.0,"transductive lower, filling concept, best labeling, holding broadly, lifting theorem, distributional lifting, form compactness",abstract_count,8
topic,initial,3252.0,"transductive lower, filling concept, best labeling, holding broadly, lifting theorem, distributional lifting, form compactness",abstract_share,1.9865757146085327e-05
topic,initial,3252.0,"transductive lower, filling concept, best labeling, holding broadly, lifting theorem, distributional lifting, form compactness",selected,False
topic,initial,3253.0,"hkgs, skg llm, icd 10, syndromic, biomedical knowledge, skg, syndromic surveillance",abstract_count,8
topic,initial,3253.0,"hkgs, skg llm, icd 10, syndromic, biomedical knowledge, skg, syndromic surveillance",abstract_share,1.9865757146085327e-05
topic,initial,3253.0,"hkgs, skg llm, icd 10, syndromic, biomedical knowledge, skg, syndromic surveillance",selected,False
topic,initial,3254.0,"plexes, sase, maximal plexes, random kronecker, dense subgraphs, spectral evolution, densest",abstract_count,8
topic,initial,3254.0,"plexes, sase, maximal plexes, random kronecker, dense subgraphs, spectral evolution, densest",abstract_share,1.9865757146085327e-05
topic,initial,3254.0,"plexes, sase, maximal plexes, random kronecker, dense subgraphs, spectral evolution, densest",selected,False
topic,initial,3255.0,"derivational entropy, compass embedding, embedding v4, razmecheno, derivational, phoneme frequencies, linguistic practice",abstract_count,8
topic,initial,3255.0,"derivational entropy, compass embedding, embedding v4, razmecheno, derivational, phoneme frequencies, linguistic practice",abstract_share,1.9865757146085327e-05
topic,initial,3255.0,"derivational entropy, compass embedding, embedding v4, razmecheno, derivational, phoneme frequencies, linguistic practice",selected,False
topic,initial,3256.0,"nadi, dialect identification, nuanced arabic, subtask, identification shared, arabic dialect, dialect",abstract_count,8
topic,initial,3256.0,"nadi, dialect identification, nuanced arabic, subtask, identification shared, arabic dialect, dialect",abstract_share,1.9865757146085327e-05
topic,initial,3256.0,"nadi, dialect identification, nuanced arabic, subtask, identification shared, arabic dialect, dialect",selected,False
topic,initial,3257.0,"mineanybuild, spatial planning, object files, combobench, stuttered locomotion, moving user, avatar",abstract_count,8
topic,initial,3257.0,"mineanybuild, spatial planning, object files, combobench, stuttered locomotion, moving user, avatar",abstract_share,1.9865757146085327e-05
topic,initial,3257.0,"mineanybuild, spatial planning, object files, combobench, stuttered locomotion, moving user, avatar",selected,False
topic,initial,3258.0,"gliner, gliner bi, shot nested, nested ner, labeled evaluation, like computational, customization universal",abstract_count,8
topic,initial,3258.0,"gliner, gliner bi, shot nested, nested ner, labeled evaluation, like computational, customization universal",abstract_share,1.9865757146085327e-05
topic,initial,3258.0,"gliner, gliner bi, shot nested, nested ner, labeled evaluation, like computational, customization universal",selected,False
topic,initial,3259.0,"automated scoring, future selves, types writing, rater effects, selves, psychological affective, essayjudge",abstract_count,8
topic,initial,3259.0,"automated scoring, future selves, types writing, rater effects, selves, psychological affective, essayjudge",abstract_share,1.9865757146085327e-05
topic,initial,3259.0,"automated scoring, future selves, types writing, rater effects, selves, psychological affective, essayjudge",selected,False
topic,initial,3260.0,"synfeal, camera localization, geopurify, 3d vit, geoguide, unipre3d, sdf methods",abstract_count,8
topic,initial,3260.0,"synfeal, camera localization, geopurify, 3d vit, geoguide, unipre3d, sdf methods",abstract_share,1.9865757146085327e-05
topic,initial,3260.0,"synfeal, camera localization, geopurify, 3d vit, geoguide, unipre3d, sdf methods",selected,False
topic,initial,3261.0,"implicit processes, inducing inputs, noisy population, lovett zhang, junta testing, log choose, weight particles",abstract_count,8
topic,initial,3261.0,"implicit processes, inducing inputs, noisy population, lovett zhang, junta testing, log choose, weight particles",abstract_share,1.9865757146085327e-05
topic,initial,3261.0,"implicit processes, inducing inputs, noisy population, lovett zhang, junta testing, log choose, weight particles",selected,False
topic,initial,3262.0,"reinforced feature, marfs, interactive reinforcement, feature selection, computational dilemma, restructured choice, selection marfs",abstract_count,8
